11,Royal Falooda,140
11,Gadbad,170
11,Single Sundae,70
11,Double Sundae,140
11,Triple Sundae,170
11,Banana Split,170
11,Sweet Lassi,60
11,Salt Lassi,60
11,Mango Lassi,60
11,Chocolate Lassi,60
11,Strawberry Lassi,60
11,Lime Soda,45
11,Lima Juice,40
11,Orange Juice,60
11,Grape Juice,60
11,Watermelon Juice,60
11,Pineapple Juice,60
11,Mosambi Juice,60
11,Apple Juice,70
11,Anar Juice,70
11,Banana Milkshake,100
11,Chikku Milkshake,100
11,Apple Milkshake,100
11,Strawberry Milkshake,100
11,Mango Milkshake,100
11,Vanilla Milkshake,100
11,Chocolate Milkshake,100
11,Anar Milkshake,100
11,Oreo Milkshake,100
11,Rose Milkshake,100
